Time,Value
62.962963,0.000341
63.063063,0.000345
63.163163,0.000348
63.263263,0.000351
63.363363,0.000354
63.463463,0.000357
63.563564,0.000359
63.663664,0.000362
63.763764,0.000364
63.863864,0.000366
63.963964,0.000368
64.064064,0.000369
64.164164,0.000371
64.264264,0.000372
64.364364,0.000373
64.464464,0.000374
64.564565,0.000375
64.664665,0.000376
64.764765,0.000377
64.864865,0.000377
64.964965,0.000377
65.065065,0.000377
65.165165,0.000377
65.265265,0.000377
65.365365,0.000377
65.465465,0.000376
65.565566,0.000376
65.665666,0.000375
65.765766,0.000374
65.865866,0.000373
65.965966,0.000372
66.066066,0.000370
66.166166,0.000369
66.266266,0.000367
66.366366,0.000365
66.466466,0.000363
66.566567,0.000361
66.666667,0.000359
66.766767,0.000357
66.866867,0.000354
66.966967,0.000352
67.067067,0.000349
67.167167,0.000346
67.267267,0.000343
67.367367,0.000340
67.467467,0.000337
67.567568,0.000334
67.667668,0.000330
67.767768,0.000327
67.867868,0.000323
67.967968,0.000319
68.068068,0.000315
68.168168,0.000311
68.268268,0.000307
68.368368,0.000302
68.468468,0.000298
68.568569,0.000293
68.668669,0.000289
68.768769,0.000284
68.868869,0.000279
68.968969,0.000274
69.069069,0.000269
69.169169,0.000263
69.269269,0.000258
69.369369,0.000253
69.469469,0.000247
69.569570,0.000241
69.669670,0.000235
69.769770,0.000229
69.869870,0.000223
69.969970,0.000217
70.070070,0.000211
70.170170,0.000205
70.270270,0.000198
70.370370,0.000191
70.470470,0.000185
70.570571,0.000178
70.670671,0.000171
70.770771,0.000164
70.870871,0.000157
70.970971,0.000149
71.071071,0.000142
71.171171,0.000135
71.271271,0.000127
71.371371,0.000119
71.471471,0.000112
71.571572,0.000104
71.671672,0.000096
71.771772,0.000088
71.871872,0.000079
71.971972,0.000071
72.072072,0.000063
72.172172,0.000054
72.272272,0.000046
72.372372,0.000037
72.472472,0.000028
72.572573,0.000019
72.672673,0.000010
72.772773,0.000001
72.872873,-0.000008
72.972973,-0.000017
73.073073,-0.000026
73.173173,-0.000036
73.273273,-0.000046
73.373373,-0.000055
73.473473,-0.000065
73.573574,-0.000075
73.673674,-0.000085
73.773774,-0.000095
73.873874,-0.000105
73.973974,-0.000115
74.074074,-0.000125
74.174174,-0.000136
74.274274,-0.000146
74.374374,-0.000157
74.474474,-0.000167
74.574575,-0.000178
74.674675,-0.000189
74.774775,-0.000200
74.874875,-0.000211
74.974975,-0.000222
75.075075,-0.000233
75.175175,-0.000245
75.275275,-0.000256
75.375375,-0.000267
75.475475,-0.000279
75.575576,-0.000290
75.675676,-0.000302
75.775776,-0.000314
75.875876,-0.000326
75.975976,-0.000338
76.076076,-0.000350
76.176176,-0.000362
76.276276,-0.000374
76.376376,-0.000386
76.476476,-0.000398
76.576577,-0.000411
76.676677,-0.000423
76.776777,-0.000436
76.876877,-0.000448
76.976977,-0.000461
77.077077,-0.000474
77.177177,-0.000487
77.277277,-0.000500
77.377377,-0.000513
77.477477,-0.000526
77.577578,-0.000539
77.677678,-0.000552
77.777778,-0.000565
77.877878,-0.000578
77.977978,-0.000592
78.078078,-0.000605
78.178178,-0.000619
78.278278,-0.000632
78.378378,-0.000646
78.478478,-0.000660
78.578579,-0.000673
78.678679,-0.000687
78.778779,-0.000701
78.878879,-0.000715
78.978979,-0.000729
79.079079,-0.000743
79.179179,-0.000757
79.279279,-0.000771
79.379379,-0.000785
79.479479,-0.000799
79.579580,-0.000814
79.679680,-0.000828
79.779780,-0.000842
79.879880,-0.000857
79.979980,-0.000871
80.080080,-0.000885
80.180180,-0.000900
80.280280,-0.000914
80.380380,-0.000929
80.480480,-0.000944
80.580581,-0.000958
80.680681,-0.000973
80.780781,-0.000987
80.880881,-0.001002
80.980981,-0.001017
81.081081,-0.001032
81.181181,-0.001046
81.281281,-0.001061
81.381381,-0.001076
81.481481,-0.001091
81.581582,-0.001106
81.681682,-0.001121
81.781782,-0.001135
81.881882,-0.001150
81.981982,-0.001165
82.082082,-0.001180
82.182182,-0.001195
82.282282,-0.001210
82.382382,-0.001225
82.482482,-0.001240
82.582583,-0.001254
82.682683,-0.001269
82.782783,-0.001284
82.882883,-0.001299
82.982983,-0.001314
83.083083,-0.001329
83.183183,-0.001343
83.283283,-0.001358
83.383383,-0.001373
83.483483,-0.001388
83.583584,-0.001402
83.683684,-0.001417
83.783784,-0.001432
83.883884,-0.001446
83.983984,-0.001461
84.084084,-0.001475
84.184184,-0.001490
84.284284,-0.001504
84.384384,-0.001519
84.484484,-0.001533
84.584585,-0.001547
84.684685,-0.001561
84.784785,-0.001575
84.884885,-0.001590
84.984985,-0.001604
85.085085,-0.001617
85.185185,-0.001631
85.285285,-0.001645
85.385385,-0.001659
85.485485,-0.001672
85.585586,-0.001686
85.685686,-0.001699
85.785786,-0.001713
85.885886,-0.001726
85.985986,-0.001739
86.086086,-0.001752
86.186186,-0.001765
86.286286,-0.001778
86.386386,-0.001790
86.486486,-0.001803
86.586587,-0.001815
86.686687,-0.001828
86.786787,-0.001840
86.886887,-0.001852
86.986987,-0.001864
87.087087,-0.001876
87.187187,-0.001887
87.287287,-0.001899
87.387387,-0.001910
87.487487,-0.001921
87.587588,-0.001932
87.687688,-0.001943
87.787788,-0.001954
87.887888,-0.001964
87.987988,-0.001975
88.088088,-0.001985
88.188188,-0.001995
88.288288,-0.002004
88.388388,-0.002014
88.488488,-0.002023
88.588589,-0.002032
88.688689,-0.002041
88.788789,-0.002050
88.888889,-0.002059
88.988989,-0.002067
89.089089,-0.002075
89.189189,-0.002083
89.289289,-0.002090
89.389389,-0.002097
89.489489,-0.002104
89.589590,-0.002111
89.689690,-0.002118
89.789790,-0.002124
89.889890,-0.002130
89.989990,-0.002136
90.090090,-0.002141
90.190190,-0.002146
90.290290,-0.002151
90.390390,-0.002155
90.490490,-0.002159
90.590591,-0.002163
90.690691,-0.002167
90.790791,-0.002170
90.890891,-0.002173
90.990991,-0.002176
91.091091,-0.002178
91.191191,-0.002180
91.291291,-0.002181
91.391391,-0.002182
91.491491,-0.002183
91.591592,-0.002184
91.691692,-0.002184
91.791792,-0.002183
91.891892,-0.002182
91.991992,-0.002181
92.092092,-0.002180
92.192192,-0.002178
92.292292,-0.002175
92.392392,-0.002172
92.492492,-0.002169
92.592593,-0.002165
92.692693,-0.002161
92.792793,-0.002156
92.892893,-0.002151
92.992993,-0.002146
93.093093,-0.002140
93.193193,-0.002133
93.293293,-0.002126
93.393393,-0.002119
93.493493,-0.002110
93.593594,-0.002102
93.693694,-0.002093
93.793794,-0.002083
93.893894,-0.002073
93.993994,-0.002062
94.094094,-0.002051
94.194194,-0.002039
94.294294,-0.002027
94.394394,-0.002014
94.494494,-0.002000
94.594595,-0.001986
94.694695,-0.001971
94.794795,-0.001956
94.894895,-0.001940
94.994995,-0.001923
95.095095,-0.001906
95.195195,-0.001888
95.295295,-0.001869
95.395395,-0.001850
95.495495,-0.001830
95.595596,-0.001809
95.695696,-0.001788
95.795796,-0.001766
95.895896,-0.001743
95.995996,-0.001719
96.096096,-0.001695
96.196196,-0.001670
96.296296,-0.001645
96.396396,-0.001618
96.496496,-0.001591
96.596597,-0.001563
96.696697,-0.001534
96.796797,-0.001504
96.896897,-0.001474
96.996997,-0.001443
97.097097,-0.001411
97.197197,-0.001378
97.297297,-0.001344
97.397397,-0.001310
97.497497,-0.001274
97.597598,-0.001238
97.697698,-0.001200
97.797798,-0.001162
97.897898,-0.001123
97.997998,-0.001083
98.098098,-0.001042
98.198198,-0.001001
98.298298,-0.000958
98.398398,-0.000914
98.498498,-0.000869
98.598599,-0.000824
98.698699,-0.000777
98.798799,-0.000729
98.898899,-0.000680
98.998999,-0.000631
99.099099,-0.000580
99.199199,-0.000528
99.299299,-0.000475
99.399399,-0.000421
99.499499,-0.000366
99.599600,-0.000310
99.699700,-0.000252
99.799800,-0.000194
99.899900,-0.000134
100.000000,-0.000074
