Time,Value
39.139139,-9.808848
39.239239,-9.813512
39.339339,-9.818083
39.439439,-9.822562
39.539540,-9.826951
39.639640,-9.831250
39.739740,-9.835460
39.839840,-9.839583
39.939940,-9.843619
40.040040,-9.847570
40.140140,-9.851437
40.240240,-9.855220
40.340340,-9.858921
40.440440,-9.862542
40.540541,-9.866082
40.640641,-9.869543
40.740741,-9.872926
40.840841,-9.876232
40.940941,-9.879462
41.041041,-9.882617
41.141141,-9.885697
41.241241,-9.888705
41.341341,-9.891641
41.441441,-9.894506
41.541542,-9.897300
41.641642,-9.900025
41.741742,-9.902682
41.841842,-9.905272
41.941942,-9.907795
42.042042,-9.910252
42.142142,-9.912646
42.242242,-9.914975
42.342342,-9.917242
42.442442,-9.919446
42.542543,-9.921590
42.642643,-9.923673
42.742743,-9.925698
42.842843,-9.927664
42.942943,-9.929572
43.043043,-9.931423
43.143143,-9.933219
43.243243,-9.934960
43.343343,-9.936646
43.443443,-9.938279
43.543544,-9.939859
43.643644,-9.941388
43.743744,-9.942865
43.843844,-9.944292
43.943944,-9.945670
44.044044,-9.946999
44.144144,-9.948280
44.244244,-9.949514
44.344344,-9.950701
44.444444,-9.951843
44.544545,-9.952940
44.644645,-9.953992
44.744745,-9.955001
44.844845,-9.955967
44.944945,-9.956891
45.045045,-9.957774
45.145145,-9.958616
45.245245,-9.959418
45.345345,-9.960180
45.445445,-9.960904
45.545546,-9.961590
45.645646,-9.962238
45.745746,-9.962850
45.845846,-9.963426
45.945946,-9.963966
46.046046,-9.964471
46.146146,-9.964942
46.246246,-9.965380
46.346346,-9.965784
46.446446,-9.966156
46.546547,-9.966497
46.646647,-9.966806
46.746747,-9.967084
46.846847,-9.967333
46.946947,-9.967552
47.047047,-9.967742
47.147147,-9.967904
47.247247,-9.968038
47.347347,-9.968144
47.447447,-9.968224
47.547548,-9.968278
47.647648,-9.968306
47.747748,-9.968309
47.847848,-9.968287
47.947948,-9.968242
48.048048,-9.968172
48.148148,-9.968079
48.248248,-9.967964
48.348348,-9.967827
48.448448,-9.967668
48.548549,-9.967487
48.648649,-9.967286
48.748749,-9.967065
48.848849,-9.966823
48.948949,-9.966563
49.049049,-9.966283
49.149149,-9.965985
49.249249,-9.965668
49.349349,-9.965334
49.449449,-9.964983
49.549550,-9.964615
49.649650,-9.964230
49.749750,-9.963830
49.849850,-9.963413
49.949950,-9.962982
50.050050,-9.962535
50.150150,-9.962074
50.250250,-9.961599
50.350350,-9.961110
50.450450,-9.960608
50.550551,-9.960093
50.650651,-9.959565
50.750751,-9.959024
50.850851,-9.958472
50.950951,-9.957908
51.051051,-9.957333
51.151151,-9.956746
51.251251,-9.956149
51.351351,-9.955542
51.451451,-9.954924
51.551552,-9.954297
51.651652,-9.953660
51.751752,-9.953015
51.851852,-9.952360
51.951952,-9.951697
52.052052,-9.951025
52.152152,-9.950346
52.252252,-9.949658
52.352352,-9.948964
52.452452,-9.948262
52.552553,-9.947553
52.652653,-9.946838
52.752753,-9.946116
52.852853,-9.945387
52.952953,-9.944653
53.053053,-9.943914
53.153153,-9.943168
53.253253,-9.942418
53.353353,-9.941663
53.453453,-9.940902
53.553554,-9.940137
53.653654,-9.939368
53.753754,-9.938595
53.853854,-9.937818
53.953954,-9.937037
54.054054,-9.936252
54.154154,-9.935464
54.254254,-9.934673
54.354354,-9.933879
54.454454,-9.933082
54.554555,-9.932283
54.654655,-9.931481
54.754755,-9.930677
54.854855,-9.929871
54.954955,-9.929062
55.055055,-9.928253
55.155155,-9.927441
55.255255,-9.926628
55.355355,-9.925814
55.455455,-9.924998
55.555556,-9.924181
55.655656,-9.923364
55.755756,-9.922546
55.855856,-9.921727
55.955956,-9.920907
56.056056,-9.920088
56.156156,-9.919268
56.256256,-9.918448
56.356356,-9.917628
56.456456,-9.916807
56.556557,-9.915988
56.656657,-9.915168
56.756757,-9.914349
56.856857,-9.913530
56.956957,-9.912713
57.057057,-9.911895
57.157157,-9.911079
57.257257,-9.910263
57.357357,-9.909449
57.457457,-9.908635
57.557558,-9.907823
57.657658,-9.907012
57.757758,-9.906202
57.857858,-9.905393
57.957958,-9.904586
58.058058,-9.903781
58.158158,-9.902977
58.258258,-9.902174
58.358358,-9.901374
58.458458,-9.900575
58.558559,-9.899778
58.658659,-9.898983
58.758759,-9.898189
58.858859,-9.897398
58.958959,-9.896609
59.059059,-9.895821
59.159159,-9.895036
59.259259,-9.894253
59.359359,-9.893472
59.459459,-9.892693
59.559560,-9.891916
59.659660,-9.891142
59.759760,-9.890370
59.859860,-9.889600
59.959960,-9.888833
60.060060,-9.888068
60.160160,-9.887305
60.260260,-9.886545
60.360360,-9.885787
60.460460,-9.885032
60.560561,-9.884279
60.660661,-9.883528
60.760761,-9.882780
60.860861,-9.882034
60.960961,-9.881291
61.061061,-9.880550
61.161161,-9.879812
61.261261,-9.879076
61.361361,-9.878343
61.461461,-9.877612
61.561562,-9.876884
61.661662,-9.876158
61.761762,-9.875434
61.861862,-9.874713
61.961962,-9.873994
62.062062,-9.873278
62.162162,-9.872564
62.262262,-9.871853
62.362362,-9.871144
62.462462,-9.870437
62.562563,-9.869732
62.662663,-9.869030
62.762763,-9.868330
62.862863,-9.867633
62.962963,-9.866937
63.063063,-9.866244
63.163163,-9.865553
63.263263,-9.864864
63.363363,-9.864178
63.463463,-9.863493
63.563564,-9.862811
63.663664,-9.862130
63.763764,-9.861452
63.863864,-9.860775
63.963964,-9.860100
64.064064,-9.859428
64.164164,-9.858757
64.264264,-9.858088
64.364364,-9.857421
64.464464,-9.856755
64.564565,-9.856091
64.664665,-9.855429
64.764765,-9.854768
64.864865,-9.854110
64.964965,-9.853452
65.065065,-9.852796
65.165165,-9.852142
65.265265,-9.851488
65.365365,-9.850837
65.465465,-9.850186
65.565566,-9.849537
65.665666,-9.848889
65.765766,-9.848242
65.865866,-9.847596
65.965966,-9.846952
66.066066,-9.846308
66.166166,-9.845665
66.266266,-9.845023
66.366366,-9.844382
66.466466,-9.843742
66.566567,-9.843103
66.666667,-9.842464
66.766767,-9.841826
66.866867,-9.841188
66.966967,-9.840551
67.067067,-9.839915
67.167167,-9.839279
67.267267,-9.838643
67.367367,-9.838007
67.467467,-9.837372
67.567568,-9.836737
67.667668,-9.836102
67.767768,-9.835468
67.867868,-9.834833
67.967968,-9.834198
68.068068,-9.833563
68.168168,-9.832928
68.268268,-9.832293
68.368368,-9.831658
68.468468,-9.831022
68.568569,-9.830386
68.668669,-9.829749
68.768769,-9.829112
68.868869,-9.828475
68.968969,-9.827837
69.069069,-9.827198
69.169169,-9.826558
69.269269,-9.825918
69.369369,-9.825277
69.469469,-9.824635
69.569570,-9.823992
69.669670,-9.823348
69.769770,-9.822703
69.869870,-9.822057
69.969970,-9.821410
70.070070,-9.820762
70.170170,-9.820112
70.270270,-9.819461
70.370370,-9.818809
70.470470,-9.818155
70.570571,-9.817500
70.670671,-9.816843
70.770771,-9.816185
70.870871,-9.815525
70.970971,-9.814863
71.071071,-9.814200
71.171171,-9.813535
71.271271,-9.812868
71.371371,-9.812199
71.471471,-9.811528
71.571572,-9.810855
71.671672,-9.810180
71.771772,-9.809503
71.871872,-9.808824
71.971972,-9.808143
72.072072,-9.807459
72.172172,-9.806774
72.272272,-9.806085
72.372372,-9.805395
72.472472,-9.804702
72.572573,-9.804007
72.672673,-9.803309
72.772773,-9.802609
72.872873,-9.801906
72.972973,-9.801200
73.073073,-9.800492
73.173173,-9.799781
73.273273,-9.799068
73.373373,-9.798351
73.473473,-9.797632
73.573574,-9.796910
73.673674,-9.796185
73.773774,-9.795457
73.873874,-9.794727
73.973974,-9.793993
74.074074,-9.793256
74.174174,-9.792516
74.274274,-9.791774
74.374374,-9.791028
74.474474,-9.790279
74.574575,-9.789527
74.674675,-9.788771
74.774775,-9.788013
74.874875,-9.787251
74.974975,-9.786486
75.075075,-9.785718
75.175175,-9.784946
75.275275,-9.784171
75.375375,-9.783393
